direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,htf_filter_variant,htf_filter_applied,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,signal_id,exit_time,exit_price,pnl,exit_reason,exit_type,entry_mode,candles_since_bos,ema_position,mtf_tf
SHORT,18.39,1.0,0.136205,,18.89,-1.0,TREND,31.1523,0.3632,23.1072,41.3963,5.0,5_plus,1.25,BEARISH_BOS,True,,,1.3200000000000003,,,BOS,True,,,25.585,2022-01-23 05:00:00,2.5,zone,NONE,False,0.7616076884480001,1.3137732625728011,DOTUSDT,4,0.1600000000000037,0.5,0.37000000000000455,1.5499999999999972,0.37000000000000455,19.165,18.205,25.585,2,26,2022-01-23 09:00:00,18.89,-0.38080384422400004,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,0.2137,3.0,0.001718,,0.2052,1.0,TREND,31.5096,0.0046,12.6267,29.9299,3.0,3_to_4,0.5,,True,,,0.003500000000000003,,,BOS,True,,,0.2222,2022-01-24 02:30:00,2.5,momentum,NONE,False,6.520856076277932,0.6520856076277931,HBARUSDT,18,3.1058823529411743,0.008500000000000008,3.2529411764705864,0.011764705882351635,3.2529411764705864,0.2138,0.18605,0.2222,0,30,2022-01-24 20:00:00,0.2052,0.05542727664836247,stop_loss,trailing_stop,momentum,7.0,BELOW,15m
SHORT,0.20335,3.0,0.001718,,0.2052,-0.09840425531914852,TREND,31.5096,0.0046,12.6267,29.9299,3.0,3_to_4,0.5,,True,,,0.003500000000000003,,,BOS,True,,,0.2222,2022-01-24 07:00:00,2.5,momentum,NONE,False,6.520856076277932,0.6520856076277931,HBARUSDT,13,0.8537234042553203,0.018799999999999983,0.9202127659574482,0.46808510638297923,0.9202127659574482,0.21215,0.18605,0.2222,1,30,2022-01-24 20:00:00,0.2052,-0.012063583741114112,stop_loss,trailing_stop,momentum,7.0,BELOW,15m
SHORT,0.19385,3.0,0.001718,,0.2052,-0.5717884130982366,TREND,31.5096,0.0046,12.6267,29.9299,3.0,3_to_4,0.5,,True,,,0.003500000000000003,,,BOS,True,,,0.2222,2022-01-24 10:00:00,2.5,momentum,NONE,False,6.520856076277932,0.6520856076277931,HBARUSDT,10,0.3299748110831233,0.019850000000000007,0.3929471032745591,0.9219143576826199,0.3929471032745591,0.21215,0.18605,0.2222,2,30,2022-01-24 20:00:00,0.2052,-0.07401171646575452,stop_loss,trailing_stop,momentum,7.0,BELOW,15m
SHORT,10.845,,,10.3611,11.1676,-1.0,RANGE,20.5067,0.3226,21.1202,14.4565,3.0,3_to_4,0.5,,False,SWEEP_HIGH,,0.3509999999999991,,,SWEEP,False,11.0816,,,2022-01-25 12:30:00,2.5,zone,NONE,False,2.020869087135777,0.6519323675100007,NEARUSDT,2,0.5145691258524507,0.32259999999999955,1.0384376937383797,1.109733415995038,1.0384376937383797,11.203,10.51,11.1676,0,31,2022-01-25 14:00:00,11.1676,-0.6519323675100008,stop_loss,SL,,,,15m
LONG,37886.5,1.0,174.375,,37599.0,-0.3797886393659181,TREND,33.142,465.0,31.7204,9.5853,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,623.5,,,BOS,False,,37129.5,,2022-01-26 13:30:00,2.5,zone,NONE,False,0.0008568992148909521,0.6486727056724507,BTCUSDT,5,0.48282694848084545,757.0,0.7694848084544254,0.4299867899603699,0.7694848084544254,38469.0,37561.0,37129.5,0,32,2022-01-26 18:00:00,37599.0,-0.24635852428114874,stop_loss,trailing_stop,zone,,ABOVE,15m
SHORT,0.2072,1.0,0.001718,,0.2126,-0.3139534883720941,TREND,32.5394,0.0046,25.0195,32.424,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.007700000000000012,,,BOS,True,,,0.2244,2022-01-26 21:30:00,2.5,zone,NONE,False,6.474409130510451,1.6186022826276127,HBARUSDT,17,0.34883720930232603,0.017199999999999993,0.44767441860465046,0.41569767441860583,0.44767441860465046,0.21435,0.1995,0.2244,0,33,2022-01-27 14:00:00,0.2126,-0.034961809304756536,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,0.1395,1.0,0.001342,,0.1446,-1.0,TREND,32.1329,0.0036,14.7705,26.7465,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.005299999999999999,,,BOS,False,,,0.1446,2022-01-27 01:00:00,2.5,zone,NONE,False,6.474409130510451,0.647440913051045,DOGEUSDT,13,0.0,0.005099999999999993,0.23529411764706043,1.2745098039215659,0.23529411764706043,0.146,0.1383,0.1446,0,35,2022-01-27 14:00:00,0.1446,-0.03301948656560326,stop_loss,SL,zone,,BELOW,
SHORT,36209.0,1.0,237.629464,,37049.0,-1.0,TREND,30.2532,633.6786,16.7052,31.1898,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1143.5,,,BOS,False,,,37049.0,2022-01-27 01:30:00,2.5,zone,NONE,False,0.0007707629917274346,0.647440913051045,BTCUSDT,13,0.5779761904761904,840.0,0.8553571428571428,1.207142857142857,0.8553571428571428,37223.0,35490.5,37049.0,0,34,2022-01-27 14:00:00,37049.0,-0.647440913051045,stop_loss,SL,zone,,BELOW,15m
SHORT,28.52,,0.264509,,29.475,-1.0,TREND,32.5611,0.7054,12.8608,22.8354,3.0,3_to_4,0.5,,True,,,0.48499999999999943,,,BOS,True,,,29.475,2022-01-28 18:00:00,2.5,momentum,NONE,False,0.6742029340381538,0.6438638020064381,ATOMUSDT,3,0.23036649214659521,0.9550000000000018,0.7853403141361242,1.4031413612565415,0.7853403141361242,29.86,27.77,29.475,0,36,2022-01-28 21:00:00,29.475,-0.6438638020064381,stop_loss,SL,momentum,7.0,BELOW,
LONG,0.2252,1.0,0.000978,,0.22145,-0.694444444444443,TREND,33.7138,0.0026,34.2466,11.7808,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.0032999999999999974,,,BOS,False,,0.2198,,2022-01-30 04:30:00,2.5,zone,NONE,False,6.406444829964059,0.6406444829964059,HBARUSDT,10,0.12962962962962526,0.005400000000000016,0.3796296296296278,1.2222222222222228,0.3796296296296278,0.22725,0.2186,0.2198,0,37,2022-01-30 14:00:00,0.22145,-0.02402416811236524,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,52.3925,1.0,0.362545,,53.135,0.15099135739705138,TREND,39.2721,0.9668,35.7961,2.2534,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.9200000000000017,,,BOS,False,,47.475,,2022-01-30 06:00:00,2.5,zone,NONE,False,0.13027849171253814,0.6406444829964059,AXSUSDT,13,0.6288764616166758,4.917499999999997,0.7020843924758521,0.054397559735637716,0.7020843924758521,55.845,52.125,47.475,0,38,2022-01-30 19:00:00,53.135,0.09673178009655953,stop_loss,trailing_stop,zone,,ABOVE,
SHORT,149.6223,1.0,0.977679,,147.0151,1.0,TREND,32.9392,2.6071,10.8219,35.6164,3.5,3_to_4,0.5,BEARISH_BOS,False,,,5.450000000000017,,,BOS,False,,,150.45,2022-01-31 00:00:00,2.5,zone,NONE,False,0.2458607015404746,0.6410080210563268,AAVEUSDT,10,2.7701365449524293,2.607200000000006,3.1153344584228204,0.0,3.1153344584228204,149.6223,141.5,152.2295,0,40,2022-01-31 10:00:00,147.0151,0.6410080210563268,stop_loss,trailing_stop,zone,,BELOW,
SHORT,106.03,,0.505714,,105.48,0.17187499999999897,TREND,31.2808,1.3486,7.0445,39.036,3.5,3_to_4,0.5,BEARISH_BOS,False,,,3.3999999999999915,,,BOS,False,,,109.23,2022-01-31 00:30:00,2.5,zone,NONE,False,0.20031500658010196,0.6410080210563268,LTCUSDT,11,0.465624999999998,3.200000000000003,0.5531249999999983,0.08437499999999869,0.5531249999999983,106.3,104.26,109.23,0,44,2022-01-31 11:00:00,105.48,0.1101732536190555,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,286.1969,1.0,1.303125,,282.7,0.4510324902297219,TREND,30.8015,3.475,10.1747,38.5406,3.5,3_to_4,0.5,BEARISH_BOS,False,,,8.300000000000011,,,BOS,False,,,293.95,2022-01-31 00:00:00,2.5,zone,NONE,False,0.08267764133783004,0.6410080210563268,BCHUSDT,14,0.805729321174765,7.753099999999961,1.06369065277116,0.0,1.06369065277116,286.1969,277.95,293.95,0,42,2022-01-31 14:00:00,282.7,0.2891154439942611,stop_loss,trailing_stop,zone,,BELOW,
SHORT,65.885,1.0,0.452411,,66.79,-0.2905296950240779,TREND,39.1266,1.2064,10.45,36.9449,3.5,3_to_4,0.5,BEARISH_BOS,False,,,2.9150000000000063,,,BOS,False,,,69.0,2022-01-31 00:30:00,2.5,zone,NONE,False,0.20578106614970398,0.6410080210563268,AVAXUSDT,14,0.4157303370786529,3.114999999999995,0.5345104333868408,0.5441412520064193,0.5345104333868408,67.58,64.22,69.0,0,41,2022-01-31 14:00:00,66.79,-0.18623186486548235,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,20.16,1.0,0.094554,,20.06,0.16129032258064718,TREND,31.5855,0.2521,20.3966,26.0623,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.3099999999999987,,,BOS,False,,,20.78,2022-01-30 16:15:00,2.5,zone,NONE,False,1.033103809928779,0.6405243621558441,FILUSDT,23,1.6774193548387055,0.620000000000001,1.9999999999999942,0.7096774193548396,1.9999999999999942,20.6,18.92,20.78,0,39,2022-01-31 15:00:00,20.06,0.10331038099287937,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,0.2135,1.0,0.001122,,0.21485,-0.18750000000000216,TREND,35.7424,0.003,12.4105,42.7208,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.007349999999999995,,,BOS,False,,,0.2207,2022-01-31 00:30:00,2.5,zone,NONE,False,6.410080210563269,0.6410080210563268,HBARUSDT,15,0.6458333333333305,0.007200000000000012,0.791666666666663,0.6944444444444439,0.791666666666663,0.2185,0.2078,0.2207,0,43,2022-01-31 15:00:00,0.21485,-0.008653608284260527,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,19.66,1.0,0.094554,,20.06,-0.35714285714285554,TREND,31.5855,0.2521,20.3966,26.0623,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.3099999999999987,,,BOS,False,,,20.78,2022-01-30 19:00:00,2.5,zone,NONE,False,1.033103809928779,0.6405243621558441,FILUSDT,20,0.48214285714285593,1.120000000000001,0.6607142857142837,0.8392857142857146,0.6607142857142837,20.6,18.92,20.78,1,39,2022-01-31 15:00:00,20.06,-0.41324152397151015,stop_loss,trailing_stop,zone,,BELOW,15m
LONG,37928.5,,112.633929,,38178.5,0.2178649237472767,TREND,37.3884,300.3571,36.2782,10.5945,5.0,5_plus,1.25,BULLISH_BOS,True,,,714.0,,,BOS,True,,36781.0,,2022-01-31 16:30:00,2.5,zone,NONE,False,0.0014023647528737106,1.609213553922583,BTCUSDT,9,0.4466230936819172,1147.5,0.7342047930283224,0.0,0.7342047930283224,38771.0,37928.5,36781.0,0,46,2022-02-01 01:00:00,38178.5,0.35059118821842766,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,157.7,,0.857143,,161.15,0.21296296296296416,TREND,37.5654,2.2857,46.7187,7.5,5.0,5_plus,1.25,BULLISH_BOS,True,,,5.400000000000006,,,BOS,True,,141.5,,2022-01-31 16:00:00,2.5,zone,NONE,False,0.09933416999522124,1.609213553922583,AAVEUSDT,18,0.4135802469135816,16.19999999999999,0.5524691358024706,0.09876543209876515,0.5524691358024706,166.65,156.1,141.5,0,45,2022-02-01 10:00:00,161.15,0.342702886483515,stop_loss,trailing_stop,zone,,ABOVE,
LONG,2644.95,1.0,13.445089,,2749.25,0.8151621727237228,TREND,35.1534,35.8536,34.9338,8.6463,5.0,5_plus,1.25,BULLISH_BOS,True,,,80.94999999999982,,,BOS,True,,2517.0,,2022-01-31 16:30:00,2.5,zone,NONE,False,0.012576893739137047,1.609213553922583,ETHUSDT,33,1.2110199296600273,127.94999999999982,1.3028526768268895,0.0,1.3028526768268895,2811.65,2644.95,2517.0,0,47,2022-02-02 01:00:00,2749.25,1.3117700169919964,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,2732.6,1.0,13.445089,,2749.25,0.9275766016713236,TREND,35.1534,35.8536,34.9338,8.6463,5.0,5_plus,1.25,BULLISH_BOS,True,,,80.94999999999982,,,BOS,True,,2517.0,,2022-02-01 09:00:00,2.5,zone,NONE,False,0.012576893739137047,1.609213553922583,ETHUSDT,16,3.7493036211699646,17.949999999999818,4.403899721448523,0.9025069637882999,4.403899721448523,2811.65,2716.4,2517.0,1,47,2022-02-02 01:00:00,2749.25,0.20940528075663298,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,294.6,,0.887946,,286.25,-1.0,TREND,35.9852,2.3679,32.73,5.7315,3.5,3_to_4,0.5,BULLISH_BOS,False,,,2.75,,,BOS,False,,286.25,,2022-02-02 10:00:00,2.5,zone,NONE,False,0.07841410400374664,0.6547577684312862,BCHUSDT,4,0.16766467065867946,8.350000000000023,0.23952095808383167,1.065868263473055,0.23952095808383167,296.6,285.7,286.25,0,48,2022-02-02 14:00:00,286.25,-0.6547577684312862,stop_loss,SL,zone,,ABOVE,
SHORT,150.771,1.0,0.979018,,150.35,0.06925481164665105,TREND,36.8241,2.6107,15.5951,41.5869,3.5,3_to_4,0.5,BEARISH_BOS,False,,,7.349999999999994,,,BOS,False,,,156.85,2022-02-02 21:00:00,2.5,zone,NONE,False,0.10716959690559776,0.6514839795891296,AAVEUSDT,11,0.2748807369633147,6.079000000000008,0.4229314031913135,0.4735976311893429,0.4229314031913135,153.65,148.2,156.85,0,50,2022-02-03 08:00:00,150.35,0.04511840029725583,stop_loss,trailing_stop,zone,,BELOW,
SHORT,37201.0,1.0,129.107143,,37040.0,0.3659090909090909,TREND,34.2489,344.2857,12.4689,47.6452,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1077.5,,,BOS,False,,,37641.0,2022-02-02 21:15:00,2.5,zone,NONE,False,0.0014806454081571128,0.6514839795891296,BTCUSDT,11,0.8886363636363637,440.0,1.2875,0.0,1.2875,37201.0,36634.5,37641.0,0,52,2022-02-03 08:00:00,37040.0,0.23838391071329515,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,111.67,1.0,0.497143,,109.22,0.5833333333333336,TREND,32.8474,1.3257,17.1875,30.4418,5.0,5_plus,1.25,BEARISH_BOS,True,,,3.690000000000012,,,BOS,True,,,115.87,2022-02-02 14:30:00,2.5,zone,NONE,False,0.38778808308876744,1.6287099489728243,LTCUSDT,25,1.280952380952379,4.200000000000003,1.5261904761904743,0.19761904761904708,1.5261904761904743,112.5,105.26,115.87,0,49,2022-02-03 15:00:00,109.22,0.9500808035674814,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,69.69,1.0,0.545089,,68.515,0.4467680608365016,TREND,38.5872,1.4536,16.0688,42.629,3.5,3_to_4,0.5,,False,SWEEP_LOW,,4.030000000000001,,,BOS,False,,,72.32,2022-02-02 21:15:00,2.5,momentum,NONE,False,0.24771253976773033,0.6514839795891296,AVAXUSDT,18,1.5665399239543771,2.6299999999999955,1.7889733840304207,0.0,1.7889733840304207,69.69,64.985,72.32,0,51,2022-02-03 15:00:00,68.515,0.29106223422708244,stop_loss,trailing_stop,momentum,5.0,BELOW,15m
SHORT,15.923,1.0,0.105,,15.911,0.020869565217392055,TREND,30.183,0.28,11.8112,51.148,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.7919999999999998,,,BOS,False,,,16.498,2022-02-02 21:15:00,2.5,zone,NONE,False,1.133015616676745,0.6514839795891296,LINKUSDT,18,0.9060869565217389,0.5750000000000011,1.1756521739130417,0.12521739130434617,1.1756521739130417,15.995,15.247,16.498,0,53,2022-02-03 15:00:00,15.911,0.013596187400121456,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,108.48,1.0,0.497143,,109.22,-0.18407960199004866,TREND,32.8474,1.3257,17.1875,30.4418,5.0,5_plus,1.25,BEARISH_BOS,True,,,3.690000000000012,,,BOS,True,,,115.87,2022-02-02 21:00:00,2.5,zone,NONE,False,0.38778808308876744,1.6287099489728243,LTCUSDT,18,0.5447761194029851,4.019999999999996,0.8009950248756224,0.27611940298507476,0.8009950248756224,109.59,105.26,115.87,1,49,2022-02-03 15:00:00,109.22,-0.28696318148568595,stop_loss,trailing_stop,zone,,BELOW,15m
LONG,1.0653,1.0,0.004101,,1.1270999999999998,3.0,TREND,33.6395,0.0109,26.388,12.1489,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.018000000000000016,,,BOS,False,,1.0447,,2022-02-04 05:00:00,2.5,zone,NONE,False,6.577403713627274,0.6577403713627274,ADAUSDT,35,4.834951456310697,0.02059999999999995,5.427184466019436,0.9805825242718468,5.427184466019436,1.1771,1.0451,1.0447,0,54,2022-02-05 16:00:00,1.1270999999999998,0.4064835495021646,stop_loss,trailing_stop,zone,,ABOVE,
LONG,11.229,2.0,0.085071,,12.929,2.3943661971831034,TREND,30.2662,0.2269,28.369,8.6272,3.5,3_to_4,0.5,,False,SWEEP_HIGH,,0.24499999999999922,,,BOS,False,,10.519,,2022-02-04 05:00:00,2.5,momentum,NONE,False,0.9263948892432793,0.6577403713627274,NEARUSDT,35,3.056338028169018,0.7099999999999991,3.38028169014085,0.29577464788732305,3.38028169014085,13.629,11.019,10.519,0,56,2022-02-05 16:00:00,12.929,1.5748713117135757,stop_loss,trailing_stop,momentum,3.0,ABOVE,15m
LONG,104.555,1.0,0.760982,,114.14,1.087351106069198,TREND,32.8844,2.0293,36.3076,10.0141,3.5,3_to_4,0.5,BULLISH_BOS,False,,,3.344999999999999,,,BOS,False,,95.74,,2022-02-04 05:15:00,2.5,zone,NONE,False,0.0746160375907801,0.6577403713627274,SOLUSDT,35,1.382870107770843,8.815000000000012,1.5836642087351078,0.3431650595575725,1.5836642087351078,118.515,101.53,95.74,0,57,2022-02-05 16:00:00,114.14,0.7151947203076268,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,2765.2,1.0,14.448214,,2998.0,1.2304439746300233,TREND,31.4221,38.5286,44.1231,10.7063,3.5,3_to_4,0.5,BULLISH_BOS,False,,,105.59999999999991,,,BOS,False,,2576.0,,2022-02-04 05:30:00,2.5,zone,NONE,False,0.003476429024115899,0.6577403713627274,ETHUSDT,35,1.502378435517972,189.19999999999982,1.565274841437634,0.0396405919661734,1.565274841437634,3061.35,2757.7,2576.0,0,55,2022-02-05 16:00:00,2998.0,0.809312676814182,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,125.18,1.0,0.50625,,121.37,-1.0,TREND,31.8842,1.35,39.8413,12.6984,3.5,3_to_4,0.5,BULLISH_BOS,False,,,5.969999999999985,,,BOS,False,,121.37,,2022-02-06 08:30:00,2.5,zone,NONE,False,0.1772361371796364,0.6752696826544151,LTCUSDT,6,0.3622047244094474,3.8100000000000023,0.6299212598425171,1.212598425196851,0.6299212598425171,127.58,120.56,121.37,0,58,2022-02-06 14:00:00,121.37,-0.6752696826544151,stop_loss,SL,zone,,ABOVE,15m
LONG,21.85,1.0,0.111027,,21.815,-0.0321100917431194,TREND,34.8074,0.2961,26.8999,20.5066,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.8350000000000009,,,BOS,False,,20.76,,2022-02-06 23:30:00,2.5,zone,NONE,False,0.6164159029735258,0.6718933342411431,DOTUSDT,14,0.4908256880733947,1.0899999999999999,0.6055045871559636,0.431192660550461,0.6055045871559636,22.51,21.38,20.76,0,60,2022-02-07 13:00:00,21.815,-0.02157455660407349,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,11.3935,1.0,0.068464,,12.253,3.23728813559323,TREND,33.9176,0.1826,27.6604,21.5962,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.4930000000000003,,,BOS,False,,11.128,,2022-02-06 23:00:00,2.5,zone,NONE,False,2.530671692057042,0.6718933342411431,UNIUSDT,25,4.3258003766478454,0.2654999999999994,4.506591337099823,0.08851224105461526,4.506591337099823,12.59,11.37,11.128,0,61,2022-02-08 00:00:00,12.253,2.175112319323029,stop_loss,trailing_stop,zone,,ABOVE,
LONG,0.1493,1.0,0.000621,,0.1605,2.2857142857142945,TREND,34.0717,0.0017,31.0345,19.8276,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.007099999999999995,,,BOS,False,,0.1444,,2022-02-06 19:00:00,2.5,zone,NONE,False,6.7189333424114315,0.6718933342411431,DOGEUSDT,37,3.836734693877563,0.004899999999999988,4.795918367346955,0.12244897959183489,4.795918367346955,0.1728,0.1487,0.1444,0,59,2022-02-08 08:00:00,0.1605,0.07525205343500814,stop_loss,trailing_stop,zone,,ABOVE,
LONG,0.6795,1.0,0.002657,,0.8667000000000004,9.0,TREND,30.314,0.0071,35.4839,5.8468,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.016700000000000048,,,BOS,False,,0.6587,,2022-02-06 23:15:00,2.5,zone,NONE,False,6.7189333424114315,0.6718933342411431,XRPUSDT,33,10.471153846153825,0.02080000000000004,11.288461538461517,0.389423076923076,11.288461538461517,0.9143,0.6714,0.6587,0,62,2022-02-08 08:00:00,0.8667000000000004,1.2577843216994224,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,0.151,1.0,0.000621,,0.1605,1.439393939393942,TREND,34.0717,0.0017,31.0345,19.8276,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.007099999999999995,,,BOS,False,,0.1444,,2022-02-06 20:00:00,2.5,zone,NONE,False,6.7189333424114315,0.6718933342411431,DOGEUSDT,36,2.5909090909090935,0.006599999999999995,3.3030303030303076,0.13636363636363408,3.3030303030303076,0.1728,0.1501,0.1444,1,59,2022-02-08 08:00:00,0.1605,0.06382986675290865,stop_loss,trailing_stop,zone,,ABOVE,
LONG,12.114,1.0,0.070045,,12.163,0.09664694280078767,TREND,39.3528,0.1868,28.26,18.5086,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.3949999999999996,,,BOS,True,,11.607,,2022-02-09 06:00:00,2.5,zone,NONE,False,3.400618117673436,1.724113385660437,UNIUSDT,19,0.6982248520710024,0.5070000000000014,1.0374753451676495,0.19921104536489265,1.0374753451676495,12.64,12.013,11.607,0,63,2022-02-10 01:00:00,12.163,0.16663028776599662,stop_loss,trailing_stop,zone,,ABOVE,
LONG,12.463,1.0,0.070045,,12.163,-0.350467289719625,TREND,39.3528,0.1868,28.26,18.5086,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.3949999999999996,,,BOS,True,,11.607,,2022-02-09 13:00:00,2.5,zone,NONE,False,3.400618117673436,1.724113385660437,UNIUSDT,12,0.005841121495328017,0.8559999999999999,0.07242990654205744,0.3948598130841113,0.07242990654205744,12.525,12.125,11.607,1,63,2022-02-10 01:00:00,12.163,-1.0201854353020272,stop_loss,trailing_stop,zone,,ABOVE,
LONG,0.8887,1.0,0.008633,,0.8599,-0.6590389016018307,TREND,39.4608,0.023,32.9196,10.7664,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.04820000000000002,,,BOS,False,,0.845,,2022-02-09 12:30:00,2.5,zone,NONE,False,6.896453542641748,0.6896453542641747,XRPUSDT,14,0.24485125858123374,0.04370000000000007,0.6613272311212787,0.7734553775743707,0.6613272311212787,0.9176,0.8549,0.845,0,64,2022-02-10 02:00:00,0.8599,-0.19861786202808265,stop_loss,trailing_stop,zone,,ABOVE,15m
SHORT,12.022,1.0,0.080063,,11.786,0.2839951865222633,TREND,37.9098,0.2135,9.8361,41.9538,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.8260000000000005,,,BOS,False,,,12.853,2022-02-10 13:30:00,2.5,zone,NONE,False,0.8235673757116179,0.6843844892163541,NEARUSDT,17,0.5631768953068595,0.8309999999999995,0.771359807460891,0.7160048134777388,0.771359807460891,12.617,11.381,12.853,0,65,2022-02-11 06:00:00,11.786,0.19436190066794234,stop_loss,trailing_stop,zone,,BELOW,15m
LONG,43703.0,1.0,147.84375,,43252.0,-1.0,TREND,37.7832,394.25,19.0688,13.3164,4.0,4_to_5,1.0,BULLISH_BOS,True,,,288.0,,,BOS,True,,43252.0,,2022-02-11 13:30:00,2.5,zone,NONE,False,0.0030392740519720345,1.3707125974393877,BTCUSDT,5,0.0,451.0,0.3835920177383592,2.4900221729490024,0.3835920177383592,43876.0,42580.0,43252.0,0,66,2022-02-11 18:00:00,43252.0,-1.3707125974393877,stop_loss,SL,zone,,ABOVE,15m
SHORT,28.5505,1.0,0.144509,,26.925,2.0720203951561453,TREND,37.1756,0.3854,12.8823,24.6525,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.7600000000000016,,,BOS,False,,,29.335,2022-02-11 18:00:00,2.5,zone,NONE,False,0.8648855777342201,0.6785027357324969,ATOMUSDT,13,2.951561504142761,0.7845000000000013,3.3467176545570356,0.0,3.3467176545570356,28.5505,25.925,29.335,0,67,2022-02-12 07:00:00,26.925,1.4058715066069738,stop_loss,trailing_stop,zone,,BELOW,
SHORT,11.284,1.0,0.062009,,10.837,1.2048517520215702,TREND,30.1555,0.1654,10.8855,27.4298,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.45700000000000074,,,BOS,False,,,11.655,2022-02-11 18:00:00,2.5,zone,NONE,False,1.828848344292451,0.6785027357324969,UNIUSDT,22,2.2425876010781773,0.37099999999999866,2.4312668463611975,0.0,2.4312668463611975,11.284,10.382,11.655,0,71,2022-02-12 16:00:00,10.837,0.8174952098987274,stop_loss,trailing_stop,zone,,BELOW,
SHORT,19.735,3.0,0.107277,,19.13,0.6111111111111103,TREND,38.1691,0.2861,9.9875,25.7179,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.6950000000000003,,,BOS,False,,,20.725,2022-02-11 18:30:00,2.5,zone,NONE,False,0.6853562987196924,0.6785027357324969,DOTUSDT,22,1.2020202020201973,0.990000000000002,1.5050505050505005,0.07070707070707086,1.5050505050505005,19.805,18.245,20.725,0,69,2022-02-12 16:00:00,19.13,0.41464056072541416,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,17.17,1.0,0.083973,,16.189,1.4931506849315093,TREND,32.6804,0.2239,15.7576,26.2839,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.5230000000000032,,,BOS,False,,,17.827,2022-02-11 18:30:00,2.5,zone,NONE,False,1.0327286693036482,0.6785027357324969,LINKUSDT,22,2.0456621004566227,0.657,2.42922374429224,0.0,2.42922374429224,17.17,15.574,17.827,0,70,2022-02-12 16:00:00,16.189,1.0131068245868806,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,0.1512,1.0,0.000587,,0.1461,1.6999999999999964,TREND,38.1073,0.0016,8.6758,24.6575,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0040000000000000036,,,BOS,False,,,0.1542,2022-02-11 18:00:00,2.5,zone,NONE,False,6.785027357324968,0.6785027357324969,DOGEUSDT,23,3.133333333333328,0.0030000000000000027,3.5999999999999983,0.0,3.5999999999999983,0.1512,0.1404,0.1542,0,68,2022-02-12 17:00:00,0.1461,0.034603639522357295,stop_loss,trailing_stop,zone,,BELOW,
